0	22
0	7
0	14
0	54
0	23
0	25
0	26
1	2
1	4
1	12
1	44
1	18
1	19
1	60
1	61
1	30
2	33
2	8
2	10
2	12
2	16
2	18
2	20
2	60
3	55
4	12
4	13
4	60
5	59
5	50
5	34
5	58
5	29
6	36
7	32
7	36
7	54
7	11
7	45
7	50
7	57
7	22
7	23
7	55
8	33
8	41
8	44
8	47
8	56
8	27
8	61
9	32
9	29
9	23
11	47
11	36
12	40
12	44
12	18
12	60
13	18
14	47
14	17
14	50
14	25
14	58
14	28
14	29
15	58
16	41
16	33
17	33
17	27
17	61
17	53
18	60
18	61
19	47
21	35
21	43
21	48
21	50
21	55
21	58
21	29
22	36
22	42
22	54
22	55
22	57
23	47
23	32
24	36
25	46
25	49
25	29
25	31
26	36
27	61
27	53
28	35
28	29
28	55
29	35
29	45
29	50
29	52
29	54
29	58
31	42
31	46
31	49
31	53
31	56
32	42
32	50
32	56
33	41
34	42
34	35
34	39
35	38
35	42
35	52
35	58
36	54
36	45
36	55
36	57
37	40
39	49
39	51
39	46
40	60
42	45
42	47
42	52
42	56
43	51
44	61
44	60
45	46
45	52
45	58
46	49
46	53
47	50
48	59
49	55
50	51
50	52
50	57
50	58
52	58
53	56
54	55
55	57
57	58
60	61
